idEstado,siglaEstado,regiaoNome,nomeCidade,nomeMesorregiao,nomeFormatado
31,MG,Sudeste,Chiador,Zona da Mata,Chiador/MG
31,MG,Sudeste,Cipotânea,Zona da Mata,Cipotânea/MG
31,MG,Sudeste,Claraval,Sul/Sudoeste de Minas,Claraval/MG
31,MG,Sudeste,Claro dos Poções,Norte de Minas,Claro dos Poções/MG
31,MG,Sudeste,Cláudio,Oeste de Minas,Cláudio/MG
31,MG,Sudeste,Coimbra,Zona da Mata,Coimbra/MG
31,MG,Sudeste,Coluna,Vale do Rio Doce,Coluna/MG
31,MG,Sudeste,Comendador Gomes,Triângulo Mineiro/Alto Paranaíba,Comendador Gomes/MG
31,MG,Sudeste,Comercinho,Jequitinhonha,Comercinho/MG
31,MG,Sudeste,Conceição da Aparecida,Sul/Sudoeste de Minas,Conceição da Aparecida/MG
31,MG,Sudeste,Conceição das Pedras,Sul/Sudoeste de Minas,Conceição das Pedras/MG
31,MG,Sudeste,Conceição das Alagoas,Triângulo Mineiro/Alto Paranaíba,Conceição das Alagoas/MG
31,MG,Sudeste,Conceição de Ipanema,Vale do Rio Doce,Conceição de Ipanema/MG
31,MG,Sudeste,Conceição do Mato Dentro,Metropolitana de Belo Horizonte,Conceição do Mato Dentro/MG
31,MG,Sudeste,Conceição do Pará,Oeste de Minas,Conceição do Pará/MG
31,MG,Sudeste,Conceição do Rio Verde,Sul/Sudoeste de Minas,Conceição do Rio Verde/MG
31,MG,Sudeste,Conceição dos Ouros,Sul/Sudoeste de Minas,Conceição dos Ouros/MG
31,MG,Sudeste,Cônego Marinho,Norte de Minas,Cônego Marinho/MG
31,MG,Sudeste,Confins,Metropolitana de Belo Horizonte,Confins/MG
31,MG,Sudeste,Congonhal,Sul/Sudoeste de Minas,Congonhal/MG
31,MG,Sudeste,Congonhas,Metropolitana de Belo Horizonte,Congonhas/MG
31,MG,Sudeste,Congonhas do Norte,Metropolitana de Belo Horizonte,Congonhas do Norte/MG
31,MG,Sudeste,Conquista,Triângulo Mineiro/Alto Paranaíba,Conquista/MG
31,MG,Sudeste,Conselheiro Lafaiete,Metropolitana de Belo Horizonte,Conselheiro Lafaiete/MG
31,MG,Sudeste,Conselheiro Pena,Vale do Rio Doce,Conselheiro Pena/MG
31,MG,Sudeste,Consolação,Sul/Sudoeste de Minas,Consolação/MG
31,MG,Sudeste,Contagem,Metropolitana de Belo Horizonte,Contagem/MG
31,MG,Sudeste,Coqueiral,Sul/Sudoeste de Minas,Coqueiral/MG
31,MG,Sudeste,Coração de Jesus,Norte de Minas,Coração de Jesus/MG
31,MG,Sudeste,Cordisburgo,Metropolitana de Belo Horizonte,Cordisburgo/MG
31,MG,Sudeste,Cordislândia,Sul/Sudoeste de Minas,Cordislândia/MG
31,MG,Sudeste,Corinto,Central Mineira,Corinto/MG
31,MG,Sudeste,Coroaci,Vale do Rio Doce,Coroaci/MG
31,MG,Sudeste,Coromandel,Triângulo Mineiro/Alto Paranaíba,Coromandel/MG
31,MG,Sudeste,Coronel Fabriciano,Vale do Rio Doce,Coronel Fabriciano/MG
31,MG,Sudeste,Coronel Murta,Jequitinhonha,Coronel Murta/MG
31,MG,Sudeste,Coronel Pacheco,Zona da Mata,Coronel Pacheco/MG
31,MG,Sudeste,Coronel Xavier Chaves,Campo das Vertentes,Coronel Xavier Chaves/MG
31,MG,Sudeste,Córrego Danta,Oeste de Minas,Córrego Danta/MG
31,MG,Sudeste,Córrego do Bom Jesus,Sul/Sudoeste de Minas,Córrego do Bom Jesus/MG
31,MG,Sudeste,Córrego Fundo,Oeste de Minas,Córrego Fundo/MG
31,MG,Sudeste,Córrego Novo,Vale do Rio Doce,Córrego Novo/MG
31,MG,Sudeste,Couto de Magalhães de Minas,Jequitinhonha,Couto de Magalhães de Minas/MG
31,MG,Sudeste,Crisólita,Vale do Mucuri,Crisólita/MG
31,MG,Sudeste,Cristais,Oeste de Minas,Cristais/MG
31,MG,Sudeste,Cristália,Norte de Minas,Cristália/MG
31,MG,Sudeste,Cristiano Otoni,Metropolitana de Belo Horizonte,Cristiano Otoni/MG
31,MG,Sudeste,Cristina,Sul/Sudoeste de Minas,Cristina/MG
31,MG,Sudeste,Crucilândia,Metropolitana de Belo Horizonte,Crucilândia/MG
31,MG,Sudeste,Cruzeiro da Fortaleza,Triângulo Mineiro/Alto Paranaíba,Cruzeiro da Fortaleza/MG
31,MG,Sudeste,Cruzília,Sul/Sudoeste de Minas,Cruzília/MG
31,MG,Sudeste,Cuparaque,Vale do Rio Doce,Cuparaque/MG
31,MG,Sudeste,Curral de Dentro,Norte de Minas,Curral de Dentro/MG
31,MG,Sudeste,Curvelo,Central Mineira,Curvelo/MG
31,MG,Sudeste,Datas,Jequitinhonha,Datas/MG
31,MG,Sudeste,Delfim Moreira,Sul/Sudoeste de Minas,Delfim Moreira/MG
31,MG,Sudeste,Delfinópolis,Sul/Sudoeste de Minas,Delfinópolis/MG
31,MG,Sudeste,Delta,Triângulo Mineiro/Alto Paranaíba,Delta/MG
31,MG,Sudeste,Descoberto,Zona da Mata,Descoberto/MG
31,MG,Sudeste,Desterro de Entre Rios,Metropolitana de Belo Horizonte,Desterro de Entre Rios/MG
31,MG,Sudeste,Desterro do Melo,Campo das Vertentes,Desterro do Melo/MG
31,MG,Sudeste,Diamantina,Jequitinhonha,Diamantina/MG
31,MG,Sudeste,Diogo de Vasconcelos,Metropolitana de Belo Horizonte,Diogo de Vasconcelos/MG
31,MG,Sudeste,Dionísio,Metropolitana de Belo Horizonte,Dionísio/MG
31,MG,Sudeste,Divinésia,Zona da Mata,Divinésia/MG
31,MG,Sudeste,Divino,Zona da Mata,Divino/MG
31,MG,Sudeste,Divino das Laranjeiras,Vale do Rio Doce,Divino das Laranjeiras/MG
31,MG,Sudeste,Divinolândia de Minas,Vale do Rio Doce,Divinolândia de Minas/MG
31,MG,Sudeste,Divinópolis,Oeste de Minas,Divinópolis/MG
31,MG,Sudeste,Divisa Alegre,Norte de Minas,Divisa Alegre/MG
31,MG,Sudeste,Divisa Nova,Sul/Sudoeste de Minas,Divisa Nova/MG
31,MG,Sudeste,Divisópolis,Jequitinhonha,Divisópolis/MG
31,MG,Sudeste,Dom Bosco,Noroeste de Minas,Dom Bosco/MG
31,MG,Sudeste,Dom Cavati,Vale do Rio Doce,Dom Cavati/MG
31,MG,Sudeste,Dom Joaquim,Metropolitana de Belo Horizonte,Dom Joaquim/MG
31,MG,Sudeste,Dom Silvério,Zona da Mata,Dom Silvério/MG
31,MG,Sudeste,Dom Viçoso,Sul/Sudoeste de Minas,Dom Viçoso/MG
31,MG,Sudeste,Dona Eusébia,Zona da Mata,Dona Eusébia/MG
31,MG,Sudeste,Dores de Campos,Campo das Vertentes,Dores de Campos/MG
31,MG,Sudeste,Dores de Guanhães,Vale do Rio Doce,Dores de Guanhães/MG
31,MG,Sudeste,Dores do Indaiá,Central Mineira,Dores do Indaiá/MG
31,MG,Sudeste,Dores do Turvo,Zona da Mata,Dores do Turvo/MG
31,MG,Sudeste,Doresópolis,Oeste de Minas,Doresópolis/MG
31,MG,Sudeste,Douradoquara,Triângulo Mineiro/Alto Paranaíba,Douradoquara/MG
31,MG,Sudeste,Durandé,Zona da Mata,Durandé/MG
31,MG,Sudeste,Elói Mendes,Sul/Sudoeste de Minas,Elói Mendes/MG
31,MG,Sudeste,Engenheiro Caldas,Vale do Rio Doce,Engenheiro Caldas/MG
31,MG,Sudeste,Engenheiro Navarro,Norte de Minas,Engenheiro Navarro/MG
31,MG,Sudeste,Entre Folhas,Vale do Rio Doce,Entre Folhas/MG
31,MG,Sudeste,Entre Rios de Minas,Metropolitana de Belo Horizonte,Entre Rios de Minas/MG
31,MG,Sudeste,Ervália,Zona da Mata,Ervália/MG
31,MG,Sudeste,Esmeraldas,Metropolitana de Belo Horizonte,Esmeraldas/MG
31,MG,Sudeste,Espera Feliz,Zona da Mata,Espera Feliz/MG
31,MG,Sudeste,Espinosa,Norte de Minas,Espinosa/MG
31,MG,Sudeste,Espírito Santo do Dourado,Sul/Sudoeste de Minas,Espírito Santo do Dourado/MG
31,MG,Sudeste,Estiva,Sul/Sudoeste de Minas,Estiva/MG
31,MG,Sudeste,Estrela Dalva,Zona da Mata,Estrela Dalva/MG
31,MG,Sudeste,Estrela do Indaiá,Central Mineira,Estrela do Indaiá/MG
31,MG,Sudeste,Estrela do Sul,Triângulo Mineiro/Alto Paranaíba,Estrela do Sul/MG
31,MG,Sudeste,Eugenópolis,Zona da Mata,Eugenópolis/MG
31,MG,Sudeste,Ewbank da Câmara,Zona da Mata,Ewbank da Câmara/MG
31,MG,Sudeste,Extrema,Sul/Sudoeste de Minas,Extrema/MG
31,MG,Sudeste,Fama,Sul/Sudoeste de Minas,Fama/MG
31,MG,Sudeste,Faria Lemos,Zona da Mata,Faria Lemos/MG
31,MG,Sudeste,Felício dos Santos,Jequitinhonha,Felício dos Santos/MG
31,MG,Sudeste,São Gonçalo do Rio Preto,Jequitinhonha,São Gonçalo do Rio Preto/MG
31,MG,Sudeste,Felisburgo,Jequitinhonha,Felisburgo/MG
31,MG,Sudeste,Felixlândia,Central Mineira,Felixlândia/MG
31,MG,Sudeste,Fernandes Tourinho,Vale do Rio Doce,Fernandes Tourinho/MG
31,MG,Sudeste,Ferros,Metropolitana de Belo Horizonte,Ferros/MG
31,MG,Sudeste,Fervedouro,Zona da Mata,Fervedouro/MG
31,MG,Sudeste,Florestal,Metropolitana de Belo Horizonte,Florestal/MG
31,MG,Sudeste,Formiga,Oeste de Minas,Formiga/MG
31,MG,Sudeste,Formoso,Noroeste de Minas,Formoso/MG
31,MG,Sudeste,Fortaleza de Minas,Sul/Sudoeste de Minas,Fortaleza de Minas/MG
31,MG,Sudeste,Fortuna de Minas,Metropolitana de Belo Horizonte,Fortuna de Minas/MG
31,MG,Sudeste,Francisco Badaró,Jequitinhonha,Francisco Badaró/MG
31,MG,Sudeste,Francisco Dumont,Norte de Minas,Francisco Dumont/MG
31,MG,Sudeste,Francisco Sá,Norte de Minas,Francisco Sá/MG
31,MG,Sudeste,Franciscópolis,Vale do Mucuri,Franciscópolis/MG
31,MG,Sudeste,Frei Gaspar,Vale do Mucuri,Frei Gaspar/MG
31,MG,Sudeste,Frei Inocêncio,Vale do Rio Doce,Frei Inocêncio/MG
31,MG,Sudeste,Frei Lagonegro,Vale do Rio Doce,Frei Lagonegro/MG
31,MG,Sudeste,Fronteira,Triângulo Mineiro/Alto Paranaíba,Fronteira/MG
31,MG,Sudeste,Fronteira dos Vales,Vale do Mucuri,Fronteira dos Vales/MG
31,MG,Sudeste,Fruta de Leite,Norte de Minas,Fruta de Leite/MG
31,MG,Sudeste,Frutal,Triângulo Mineiro/Alto Paranaíba,Frutal/MG
31,MG,Sudeste,Funilândia,Metropolitana de Belo Horizonte,Funilândia/MG
31,MG,Sudeste,Galiléia,Vale do Rio Doce,Galiléia/MG
31,MG,Sudeste,Gameleiras,Norte de Minas,Gameleiras/MG
31,MG,Sudeste,Glaucilândia,Norte de Minas,Glaucilândia/MG
31,MG,Sudeste,Goiabeira,Vale do Rio Doce,Goiabeira/MG
31,MG,Sudeste,Goianá,Zona da Mata,Goianá/MG
31,MG,Sudeste,Gonçalves,Sul/Sudoeste de Minas,Gonçalves/MG
31,MG,Sudeste,Gonzaga,Vale do Rio Doce,Gonzaga/MG
31,MG,Sudeste,Gouveia,Jequitinhonha,Gouveia/MG
31,MG,Sudeste,Governador Valadares,Vale do Rio Doce,Governador Valadares/MG
31,MG,Sudeste,Grão Mogol,Norte de Minas,Grão Mogol/MG
31,MG,Sudeste,Grupiara,Triângulo Mineiro/Alto Paranaíba,Grupiara/MG
31,MG,Sudeste,Guanhães,Vale do Rio Doce,Guanhães/MG
31,MG,Sudeste,Guapé,Sul/Sudoeste de Minas,Guapé/MG
31,MG,Sudeste,Guaraciaba,Zona da Mata,Guaraciaba/MG
31,MG,Sudeste,Guaraciama,Norte de Minas,Guaraciama/MG
31,MG,Sudeste,Guaranésia,Sul/Sudoeste de Minas,Guaranésia/MG
31,MG,Sudeste,Guarani,Zona da Mata,Guarani/MG
31,MG,Sudeste,Guarará,Zona da Mata,Guarará/MG
31,MG,Sudeste,Guarda-Mor,Noroeste de Minas,Guarda-Mor/MG
31,MG,Sudeste,Guaxupé,Sul/Sudoeste de Minas,Guaxupé/MG
31,MG,Sudeste,Guidoval,Zona da Mata,Guidoval/MG
31,MG,Sudeste,Guimarânia,Triângulo Mineiro/Alto Paranaíba,Guimarânia/MG
31,MG,Sudeste,Guiricema,Zona da Mata,Guiricema/MG
31,MG,Sudeste,Gurinhatã,Triângulo Mineiro/Alto Paranaíba,Gurinhatã/MG
31,MG,Sudeste,Heliodora,Sul/Sudoeste de Minas,Heliodora/MG
31,MG,Sudeste,Iapu,Vale do Rio Doce,Iapu/MG
31,MG,Sudeste,Ibertioga,Campo das Vertentes,Ibertioga/MG
31,MG,Sudeste,Ibiá,Triângulo Mineiro/Alto Paranaíba,Ibiá/MG
31,MG,Sudeste,Ibiaí,Norte de Minas,Ibiaí/MG
31,MG,Sudeste,Ibiracatu,Norte de Minas,Ibiracatu/MG
31,MG,Sudeste,Ibiraci,Sul/Sudoeste de Minas,Ibiraci/MG
31,MG,Sudeste,Ibirité,Metropolitana de Belo Horizonte,Ibirité/MG
31,MG,Sudeste,Ibitiúra de Minas,Sul/Sudoeste de Minas,Ibitiúra de Minas/MG
31,MG,Sudeste,Ibituruna,Oeste de Minas,Ibituruna/MG
31,MG,Sudeste,Icaraí de Minas,Norte de Minas,Icaraí de Minas/MG
31,MG,Sudeste,Igarapé,Metropolitana de Belo Horizonte,Igarapé/MG
31,MG,Sudeste,Igaratinga,Oeste de Minas,Igaratinga/MG
31,MG,Sudeste,Iguatama,Oeste de Minas,Iguatama/MG
31,MG,Sudeste,Ijaci,Campo das Vertentes,Ijaci/MG
31,MG,Sudeste,Ilicínea,Sul/Sudoeste de Minas,Ilicínea/MG
31,MG,Sudeste,Imbé de Minas,Vale do Rio Doce,Imbé de Minas/MG
31,MG,Sudeste,Inconfidentes,Sul/Sudoeste de Minas,Inconfidentes/MG
31,MG,Sudeste,Indaiabira,Norte de Minas,Indaiabira/MG
31,MG,Sudeste,Indianópolis,Triângulo Mineiro/Alto Paranaíba,Indianópolis/MG
31,MG,Sudeste,Ingaí,Campo das Vertentes,Ingaí/MG
31,MG,Sudeste,Inhapim,Vale do Rio Doce,Inhapim/MG
31,MG,Sudeste,Inhaúma,Metropolitana de Belo Horizonte,Inhaúma/MG
31,MG,Sudeste,Inimutaba,Central Mineira,Inimutaba/MG
31,MG,Sudeste,Ipaba,Vale do Rio Doce,Ipaba/MG
31,MG,Sudeste,Ipanema,Vale do Rio Doce,Ipanema/MG
31,MG,Sudeste,Ipatinga,Vale do Rio Doce,Ipatinga/MG
31,MG,Sudeste,Ipiaçu,Triângulo Mineiro/Alto Paranaíba,Ipiaçu/MG
31,MG,Sudeste,Ipuiúna,Sul/Sudoeste de Minas,Ipuiúna/MG
31,MG,Sudeste,Iraí de Minas,Triângulo Mineiro/Alto Paranaíba,Iraí de Minas/MG
31,MG,Sudeste,Itabira,Metropolitana de Belo Horizonte,Itabira/MG
31,MG,Sudeste,Itabirinha,Vale do Rio Doce,Itabirinha/MG
31,MG,Sudeste,Itabirito,Metropolitana de Belo Horizonte,Itabirito/MG
31,MG,Sudeste,Itacambira,Norte de Minas,Itacambira/MG
31,MG,Sudeste,Itacarambi,Norte de Minas,Itacarambi/MG
31,MG,Sudeste,Itaguara,Metropolitana de Belo Horizonte,Itaguara/MG
31,MG,Sudeste,Itaipé,Vale do Mucuri,Itaipé/MG
31,MG,Sudeste,Itajubá,Sul/Sudoeste de Minas,Itajubá/MG
31,MG,Sudeste,Itamarandiba,Jequitinhonha,Itamarandiba/MG
31,MG,Sudeste,Itamarati de Minas,Zona da Mata,Itamarati de Minas/MG
31,MG,Sudeste,Itambacuri,Vale do Rio Doce,Itambacuri/MG
31,MG,Sudeste,Itambé do Mato Dentro,Metropolitana de Belo Horizonte,Itambé do Mato Dentro/MG
31,MG,Sudeste,Itamogi,Sul/Sudoeste de Minas,Itamogi/MG
31,MG,Sudeste,Itamonte,Sul/Sudoeste de Minas,Itamonte/MG
31,MG,Sudeste,Itanhandu,Sul/Sudoeste de Minas,Itanhandu/MG
31,MG,Sudeste,Itanhomi,Vale do Rio Doce,Itanhomi/MG
31,MG,Sudeste,Itaobim,Jequitinhonha,Itaobim/MG
31,MG,Sudeste,Itapagipe,Triângulo Mineiro/Alto Paranaíba,Itapagipe/MG
31,MG,Sudeste,Itapecerica,Oeste de Minas,Itapecerica/MG
31,MG,Sudeste,Itapeva,Sul/Sudoeste de Minas,Itapeva/MG
31,MG,Sudeste,Itatiaiuçu,Metropolitana de Belo Horizonte,Itatiaiuçu/MG
31,MG,Sudeste,Itaú de Minas,Sul/Sudoeste de Minas,Itaú de Minas/MG
31,MG,Sudeste,Itaúna,Oeste de Minas,Itaúna/MG
31,MG,Sudeste,Itaverava,Metropolitana de Belo Horizonte,Itaverava/MG
31,MG,Sudeste,Itinga,Jequitinhonha,Itinga/MG
31,MG,Sudeste,Itueta,Vale do Rio Doce,Itueta/MG
31,MG,Sudeste,Ituiutaba,Triângulo Mineiro/Alto Paranaíba,Ituiutaba/MG
31,MG,Sudeste,Itumirim,Campo das Vertentes,Itumirim/MG
31,MG,Sudeste,Iturama,Triângulo Mineiro/Alto Paranaíba,Iturama/MG
31,MG,Sudeste,Itutinga,Campo das Vertentes,Itutinga/MG
31,MG,Sudeste,Jaboticatubas,Metropolitana de Belo Horizonte,Jaboticatubas/MG
31,MG,Sudeste,Jacinto,Jequitinhonha,Jacinto/MG
31,MG,Sudeste,Jacuí,Sul/Sudoeste de Minas,Jacuí/MG
31,MG,Sudeste,Jacutinga,Sul/Sudoeste de Minas,Jacutinga/MG
31,MG,Sudeste,Jaguaraçu,Vale do Rio Doce,Jaguaraçu/MG
31,MG,Sudeste,Jaíba,Norte de Minas,Jaíba/MG
31,MG,Sudeste,Jampruca,Vale do Rio Doce,Jampruca/MG
31,MG,Sudeste,Janaúba,Norte de Minas,Janaúba/MG
31,MG,Sudeste,Januária,Norte de Minas,Januária/MG
31,MG,Sudeste,Japaraíba,Central Mineira,Japaraíba/MG
31,MG,Sudeste,Japonvar,Norte de Minas,Japonvar/MG
31,MG,Sudeste,Jeceaba,Metropolitana de Belo Horizonte,Jeceaba/MG
31,MG,Sudeste,Jenipapo de Minas,Jequitinhonha,Jenipapo de Minas/MG
31,MG,Sudeste,Jequeri,Zona da Mata,Jequeri/MG
31,MG,Sudeste,Jequitaí,Norte de Minas,Jequitaí/MG
31,MG,Sudeste,Jequitibá,Metropolitana de Belo Horizonte,Jequitibá/MG
31,MG,Sudeste,Jequitinhonha,Jequitinhonha,Jequitinhonha/MG
31,MG,Sudeste,Jesuânia,Sul/Sudoeste de Minas,Jesuânia/MG
31,MG,Sudeste,Joaíma,Jequitinhonha,Joaíma/MG
31,MG,Sudeste,Joanésia,Vale do Rio Doce,Joanésia/MG
31,MG,Sudeste,João Monlevade,Metropolitana de Belo Horizonte,João Monlevade/MG
31,MG,Sudeste,João Pinheiro,Noroeste de Minas,João Pinheiro/MG
31,MG,Sudeste,Joaquim Felício,Central Mineira,Joaquim Felício/MG
31,MG,Sudeste,Jordânia,Jequitinhonha,Jordânia/MG
31,MG,Sudeste,José Gonçalves de Minas,Jequitinhonha,José Gonçalves de Minas/MG
31,MG,Sudeste,José Raydan,Vale do Rio Doce,José Raydan/MG
31,MG,Sudeste,Josenópolis,Norte de Minas,Josenópolis/MG
31,MG,Sudeste,Nova União,Metropolitana de Belo Horizonte,Nova União/MG
31,MG,Sudeste,Juatuba,Metropolitana de Belo Horizonte,Juatuba/MG
31,MG,Sudeste,Juiz de Fora,Zona da Mata,Juiz de Fora/MG
31,MG,Sudeste,Juramento,Norte de Minas,Juramento/MG
31,MG,Sudeste,Juruaia,Sul/Sudoeste de Minas,Juruaia/MG
31,MG,Sudeste,Juvenília,Norte de Minas,Juvenília/MG
31,MG,Sudeste,Ladainha,Vale do Mucuri,Ladainha/MG
31,MG,Sudeste,Lagamar,Noroeste de Minas,Lagamar/MG
31,MG,Sudeste,Lagoa da Prata,Central Mineira,Lagoa da Prata/MG
31,MG,Sudeste,Lagoa dos Patos,Norte de Minas,Lagoa dos Patos/MG
31,MG,Sudeste,Lagoa Dourada,Campo das Vertentes,Lagoa Dourada/MG
31,MG,Sudeste,Lagoa Formosa,Triângulo Mineiro/Alto Paranaíba,Lagoa Formosa/MG
31,MG,Sudeste,Lagoa Grande,Noroeste de Minas,Lagoa Grande/MG
31,MG,Sudeste,Lagoa Santa,Metropolitana de Belo Horizonte,Lagoa Santa/MG
31,MG,Sudeste,Lajinha,Zona da Mata,Lajinha/MG
31,MG,Sudeste,Lambari,Sul/Sudoeste de Minas,Lambari/MG
31,MG,Sudeste,Lamim,Zona da Mata,Lamim/MG
31,MG,Sudeste,Laranjal,Zona da Mata,Laranjal/MG
31,MG,Sudeste,Lassance,Norte de Minas,Lassance/MG
31,MG,Sudeste,Lavras,Campo das Vertentes,Lavras/MG
31,MG,Sudeste,Leandro Ferreira,Central Mineira,Leandro Ferreira/MG
31,MG,Sudeste,Leme do Prado,Jequitinhonha,Leme do Prado/MG
31,MG,Sudeste,Leopoldina,Zona da Mata,Leopoldina/MG
31,MG,Sudeste,Liberdade,Sul/Sudoeste de Minas,Liberdade/MG
31,MG,Sudeste,Lima Duarte,Zona da Mata,Lima Duarte/MG
31,MG,Sudeste,Limeira do Oeste,Triângulo Mineiro/Alto Paranaíba,Limeira do Oeste/MG
31,MG,Sudeste,Lontra,Norte de Minas,Lontra/MG
31,MG,Sudeste,Luisburgo,Zona da Mata,Luisburgo/MG
31,MG,Sudeste,Luislândia,Norte de Minas,Luislândia/MG
31,MG,Sudeste,Luminárias,Campo das Vertentes,Luminárias/MG
31,MG,Sudeste,Luz,Central Mineira,Luz/MG
31,MG,Sudeste,Machacalis,Vale do Mucuri,Machacalis/MG
31,MG,Sudeste,Machado,Sul/Sudoeste de Minas,Machado/MG
31,MG,Sudeste,Madre de Deus de Minas,Campo das Vertentes,Madre de Deus de Minas/MG
31,MG,Sudeste,Malacacheta,Vale do Mucuri,Malacacheta/MG
31,MG,Sudeste,Mamonas,Norte de Minas,Mamonas/MG
31,MG,Sudeste,Manga,Norte de Minas,Manga/MG
31,MG,Sudeste,Manhuaçu,Zona da Mata,Manhuaçu/MG
31,MG,Sudeste,Manhumirim,Zona da Mata,Manhumirim/MG
31,MG,Sudeste,Mantena,Vale do Rio Doce,Mantena/MG
31,MG,Sudeste,Maravilhas,Metropolitana de Belo Horizonte,Maravilhas/MG
31,MG,Sudeste,Mar de Espanha,Zona da Mata,Mar de Espanha/MG
31,MG,Sudeste,Maria da Fé,Sul/Sudoeste de Minas,Maria da Fé/MG
31,MG,Sudeste,Mariana,Metropolitana de Belo Horizonte,Mariana/MG
31,MG,Sudeste,Marilac,Vale do Rio Doce,Marilac/MG
31,MG,Sudeste,Mário Campos,Metropolitana de Belo Horizonte,Mário Campos/MG
31,MG,Sudeste,Maripá de Minas,Zona da Mata,Maripá de Minas/MG
31,MG,Sudeste,Marliéria,Vale do Rio Doce,Marliéria/MG
31,MG,Sudeste,Marmelópolis,Sul/Sudoeste de Minas,Marmelópolis/MG
31,MG,Sudeste,Martinho Campos,Central Mineira,Martinho Campos/MG
31,MG,Sudeste,Martins Soares,Zona da Mata,Martins Soares/MG
31,MG,Sudeste,Mata Verde,Jequitinhonha,Mata Verde/MG
31,MG,Sudeste,Materlândia,Vale do Rio Doce,Materlândia/MG
31,MG,Sudeste,Mateus Leme,Metropolitana de Belo Horizonte,Mateus Leme/MG
31,MG,Sudeste,Matias Barbosa,Zona da Mata,Matias Barbosa/MG
31,MG,Sudeste,Matias Cardoso,Norte de Minas,Matias Cardoso/MG
31,MG,Sudeste,Matipó,Zona da Mata,Matipó/MG
31,MG,Sudeste,Mato Verde,Norte de Minas,Mato Verde/MG
31,MG,Sudeste,Matozinhos,Metropolitana de Belo Horizonte,Matozinhos/MG
31,MG,Sudeste,Matutina,Triângulo Mineiro/Alto Paranaíba,Matutina/MG
31,MG,Sudeste,Medeiros,Oeste de Minas,Medeiros/MG
31,MG,Sudeste,Medina,Jequitinhonha,Medina/MG
31,MG,Sudeste,Mendes Pimentel,Vale do Rio Doce,Mendes Pimentel/MG
31,MG,Sudeste,Mercês,Zona da Mata,Mercês/MG
31,MG,Sudeste,Mesquita,Vale do Rio Doce,Mesquita/MG
31,MG,Sudeste,Minas Novas,Jequitinhonha,Minas Novas/MG
31,MG,Sudeste,Minduri,Sul/Sudoeste de Minas,Minduri/MG
31,MG,Sudeste,Mirabela,Norte de Minas,Mirabela/MG
31,MG,Sudeste,Miradouro,Zona da Mata,Miradouro/MG
31,MG,Sudeste,Miraí,Zona da Mata,Miraí/MG
31,MG,Sudeste,Miravânia,Norte de Minas,Miravânia/MG
31,MG,Sudeste,Moeda,Metropolitana de Belo Horizonte,Moeda/MG
31,MG,Sudeste,Moema,Central Mineira,Moema/MG
31,MG,Sudeste,Monjolos,Central Mineira,Monjolos/MG
31,MG,Sudeste,Monsenhor Paulo,Sul/Sudoeste de Minas,Monsenhor Paulo/MG
31,MG,Sudeste,Montalvânia,Norte de Minas,Montalvânia/MG
31,MG,Sudeste,Monte Alegre de Minas,Triângulo Mineiro/Alto Paranaíba,Monte Alegre de Minas/MG
31,MG,Sudeste,Monte Azul,Norte de Minas,Monte Azul/MG
31,MG,Sudeste,Monte Belo,Sul/Sudoeste de Minas,Monte Belo/MG
31,MG,Sudeste,Monte Carmelo,Triângulo Mineiro/Alto Paranaíba,Monte Carmelo/MG
31,MG,Sudeste,Monte Formoso,Jequitinhonha,Monte Formoso/MG
31,MG,Sudeste,Monte Santo de Minas,Sul/Sudoeste de Minas,Monte Santo de Minas/MG
31,MG,Sudeste,Montes Claros,Norte de Minas,Montes Claros/MG
31,MG,Sudeste,Monte Sião,Sul/Sudoeste de Minas,Monte Sião/MG
31,MG,Sudeste,Montezuma,Norte de Minas,Montezuma/MG
31,MG,Sudeste,Morada Nova de Minas,Central Mineira,Morada Nova de Minas/MG
31,MG,Sudeste,Morro da Garça,Central Mineira,Morro da Garça/MG
31,MG,Sudeste,Morro do Pilar,Metropolitana de Belo Horizonte,Morro do Pilar/MG
31,MG,Sudeste,Munhoz,Sul/Sudoeste de Minas,Munhoz/MG
31,MG,Sudeste,Muriaé,Zona da Mata,Muriaé/MG
31,MG,Sudeste,Mutum,Vale do Rio Doce,Mutum/MG
31,MG,Sudeste,Muzambinho,Sul/Sudoeste de Minas,Muzambinho/MG
31,MG,Sudeste,Nacip Raydan,Vale do Rio Doce,Nacip Raydan/MG
31,MG,Sudeste,Nanuque,Vale do Mucuri,Nanuque/MG
31,MG,Sudeste,Naque,Vale do Rio Doce,Naque/MG
31,MG,Sudeste,Natalândia,Noroeste de Minas,Natalândia/MG
31,MG,Sudeste,Natércia,Sul/Sudoeste de Minas,Natércia/MG
31,MG,Sudeste,Nazareno,Campo das Vertentes,Nazareno/MG
31,MG,Sudeste,Nepomuceno,Campo das Vertentes,Nepomuceno/MG
31,MG,Sudeste,Ninheira,Norte de Minas,Ninheira/MG
31,MG,Sudeste,Nova Belém,Vale do Rio Doce,Nova Belém/MG
31,MG,Sudeste,Nova Era,Metropolitana de Belo Horizonte,Nova Era/MG
31,MG,Sudeste,Nova Lima,Metropolitana de Belo Horizonte,Nova Lima/MG
31,MG,Sudeste,Nova Módica,Vale do Rio Doce,Nova Módica/MG
